method,dataset,known_cls_ratio,labeled_ratio,cluster_num_factor,seed,ACC,H-Score,K-ACC,N-ACC,ARI,NMI,args
TLSA,hwu,0.75,0.1,1.0,2025,71.9,72.53,71.08,74.04,60.51,82.65,"{""data_dir"": ""data"", ""dataset"": ""hwu"", ""known_cls_ratio"": 0.75, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 55, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""1"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/hwu_0.75_0.1_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,Yahoo,0.75,0.1,1.0,2025,63.0,59.58,65.0,55.0,36.54,43.34,"{""data_dir"": ""data"", ""dataset"": ""Yahoo"", ""known_cls_ratio"": 0.75, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 128, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""1"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/Yahoo_0.75_0.1_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,TREC,0.75,0.1,1.0,2025,38.37,43.32,36.36,53.57,25.84,65.48,"{""data_dir"": ""data"", ""dataset"": ""TREC"", ""known_cls_ratio"": 0.75, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 40, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""3"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/TREC_0.75_0.1_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,ecdt,0.75,0.1,1.0,2025,66.49,67.99,66.09,70.0,53.84,78.51,"{""data_dir"": ""data"", ""dataset"": ""ecdt"", ""known_cls_ratio"": 0.75, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 65, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""3"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/ecdt_0.75_0.1_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,thucnews,0.75,0.1,1.0,2025,80.08,80.58,79.37,81.84,73.0,81.07,"{""data_dir"": ""data"", ""dataset"": ""thucnews"", ""known_cls_ratio"": 0.75, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 256, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""1"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/thucnews_0.75_0.1_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,X-Topic,0.75,0.1,1.0,2025,21.45,0.0,21.77,0.0,10.14,38.28,"{""data_dir"": ""data"", ""dataset"": ""X-Topic"", ""known_cls_ratio"": 0.75, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 128, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 16, ""eval_batch_size"": 32, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""3"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/X-Topic_0.75_0.1_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,clinc,0.75,0.1,1.0,2025,86.8,88.31,85.12,91.75,80.88,94.25,"{""data_dir"": ""data"", ""dataset"": ""clinc"", ""known_cls_ratio"": 0.75, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 30, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""0"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/clinc_0.75_0.1_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,DBPedia,0.75,0.1,1.0,2025,81.35,77.65,82.36,73.45,78.91,93.71,"{""data_dir"": ""data"", ""dataset"": ""DBPedia"", ""known_cls_ratio"": 0.75, ""labeled_ratio"": 0.1, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 256, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 16, ""eval_batch_size"": 32, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""2"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/DBPedia_0.75_0.1_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,stackoverflow,0.25,0.5,1.0,2025,77.42,79.15,83.2,75.48,58.57,72.33,"{""data_dir"": ""data"", ""dataset"": ""stackoverflow"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 45, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""0"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/stackoverflow_0.25_0.5_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,mcid,0.25,0.5,1.0,2025,62.54,66.79,82.72,56.0,44.54,66.59,"{""data_dir"": ""data"", ""dataset"": ""mcid"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 65, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""0"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/mcid_0.25_0.5_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,20NG,0.25,0.5,1.0,2025,67.7,75.51,100.0,60.66,34.53,70.59,"{""data_dir"": ""data"", ""dataset"": ""20NG"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 256, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 8, ""eval_batch_size"": 32, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""0"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/20NG_0.25_0.5_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,hwu,0.25,0.5,1.0,2025,74.9,76.36,79.61,73.36,62.89,83.77,"{""data_dir"": ""data"", ""dataset"": ""hwu"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 55, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""2"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/hwu_0.25_0.5_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,banking,0.25,0.5,1.0,2025,72.79,75.88,84.21,69.05,63.1,84.04,"{""data_dir"": ""data"", ""dataset"": ""banking"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 55, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""1"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/banking_0.25_0.5_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,clinc,0.25,0.5,1.0,2025,78.89,80.91,85.79,76.55,71.09,91.09,"{""data_dir"": ""data"", ""dataset"": ""clinc"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 30, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""3"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/clinc_0.25_0.5_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,Yahoo,0.25,0.5,1.0,2025,58.05,63.82,83.25,51.75,32.06,41.32,"{""data_dir"": ""data"", ""dataset"": ""Yahoo"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 128, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""1"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/Yahoo_0.25_0.5_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,ecdt,0.25,0.5,1.0,2025,73.38,73.43,74.37,72.51,62.18,82.71,"{""data_dir"": ""data"", ""dataset"": ""ecdt"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-chinese"", ""max_seq_length"": 65, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""1"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/ecdt_0.25_0.5_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
TLSA,TREC,0.25,0.5,1.0,2025,56.53,58.31,50.0,69.92,41.95,74.75,"{""data_dir"": ""data"", ""dataset"": ""TREC"", ""known_cls_ratio"": 0.25, ""labeled_ratio"": 0.5, ""cluster_num_factor"": 1.0, ""bert_model"": ""./pretrained_models/bert-base-uncased"", ""max_seq_length"": 40, ""feat_dim"": 768, ""proj_dim"": 256, ""temperature"": 0.07, ""use_mlp_projection"": false, ""mlp_hidden_dim"": 768, ""num_pretrain_epochs"": 10, ""num_train_epochs"": 50, ""train_batch_size"": 64, ""eval_batch_size"": 64, ""lr_encoder"": 2e-05, ""lr_proj"": 0.001, ""weight_decay"": 0.01, ""use_known_labeled_data"": true, ""use_known_unlabeled_data"": false, ""use_novel_clustered_data"": true, ""gpu_id"": ""2"", ""seed"": 2025, ""save_results_path"": ""./results/gcd/tlsa"", ""save_phase2_model_at_epochs"": [], ""high_conf_ratio"": 0.15, ""low_conf_ratio"": 0.25, ""high_conf_ratio_end"": 0.4, ""num_high_sample"": 8, ""num_mid_sample"": 12, ""num_low_sample"": 16, ""hardneg_weight"": 0.5, ""hardneg_topk"": 5, ""label_refine_start_epoch"": 1, ""es_patience"": 10, ""es_min_delta"": 0.0, ""fold_idx"": 0, ""fold_num"": 5, ""fold_type"": ""fold"", ""config"": ""configs/gcd/tlsa.yaml"", ""method"": ""TLSA"", ""output_dir"": ""./outputs/gcd/tlsa/TREC_0.25_0.5_fold_0_2025"", ""api_key"": ""YOUR_API_KEY"", ""api_base"": ""https://uni-api.cstcloud.cn/v1"", ""llm_model_name"": ""deepseek-v3:671b-gw""}"
